775740062.00000000 8100.00000000 396.88132812 309.64193359 38.10996582 -2.54019475 -3.22410583 0.21535738 20.11360550 -0.03552381 0.31022391 -90.47039795 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00648466 0.50000000 0.00000000 0.00000000 0.00000000
775746187.00000000 8200.00000000 396.87464844 309.06957031 38.11021729 -0.62409651 -7.30333328 0.47782457 20.84452629 0.09706381 0.12264173 -90.62545776 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00869969 0.50000000 0.00000000 0.00000000 0.00000000
775752250.00000000 8300.00000000 396.87273437 308.48365234 38.11033936 0.68852603 -3.25504303 0.22874075 21.16943741 0.15748367 -0.01300049 -90.42949677 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00590036 0.50000000 0.00000000 0.00000000 0.00000000
775758312.00000000 8400.00000000 396.88019531 307.89480469 38.11030273 1.81356239 -0.40220261 -0.07028524 21.20905113 0.13820204 -0.20080565 -89.93875885 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00111029 0.50000000 0.00000000 0.00000000 0.00000000
775764375.00000000 8500.00000000 396.89171875 307.30751953 38.11019775 1.75295699 0.95407486 -0.17877507 21.11452866 0.09030876 -0.25860593 -89.46280670 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00790961 0.50000000 0.00000000 0.00000000 0.00000000
775770437.00000000 8600.00000000 396.88785156 306.72482422 38.11009277 -1.23270524 1.99159622 -0.20392992 20.91455078 0.03530525 0.05886506 -89.79537201 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00315868 0.50000000 0.00000000 0.00000000 0.00000000
775776562.00000000 8700.00000000 396.90222656 306.14888672 38.10998047 1.51015544 2.68789291 -0.18924850 20.64685822 -0.01675445 -0.23855592 -89.37363434 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00918350 0.50000000 0.00000000 0.00000000 0.00000000
775782625.00000000 8800.00000000 396.90925781 305.58013672 38.10989502 0.34106746 2.69590378 -0.13835880 20.37770271 -0.05587777 -0.08786010 -89.26946259 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.01067167 0.50000000 0.00000000 0.00000000 0.00000000
775788750.00000000 8900.00000000 396.93136719 305.02007812 38.10982666 1.96235061 3.21855545 -0.11720052 20.05938721 -0.09023362 -0.31542972 -88.69726562 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.01884591 0.50000000 0.00000000 0.00000000 0.00000000
775794750.00000000 9000.00000000 396.93425781 304.46845703 38.10978271 -1.17342973 3.25658798 -0.08238021 19.73146629 -0.11566242 0.07599398 -89.01641846 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.01428659 1.00000000 0.00000000 0.00000000 0.00000000
775800875.00000000 9100.00000000 396.92183594 303.92447266 38.10979004 -3.21335983 1.95035934 -0.01296315 19.53353310 -0.12063479 0.36766654 -89.94904327 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00096337 1.00000000 0.00000000 0.00000000 0.00000000
775806937.00000000 9200.00000000 396.93132812 303.37683594 38.10990967 0.94960856 -3.49918365 0.24500307 19.88372231 -0.04791377 -0.08248901 -89.67630768 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00485960 1.00000000 0.00000000 0.00000000 0.00000000
775813000.00000000 9300.00000000 396.92617188 302.80792969 38.11026855 -0.83731323 -10.11873245 0.59259450 20.89533806 0.11689868 0.18900426 -89.92156982 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 -0.00135574 1.00000000 0.00000000 0.00000000 0.00000000
775819062.00000000 9400.00000000 396.90515625 302.20138672 38.11073730 -3.51497316 -14.81285095 0.88223648 22.37927437 0.33502075 0.43119937 -90.82672119 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.01157499 1.00000000 0.00000000 0.00000000 0.00000000
775825125.00000000 9500.00000000 396.88535156 301.58492188 38.11065186 -1.97970808 0.08129120 -0.11868663 22.37480736 0.30469471 0.35472858 -91.33393097 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.01882084 1.00000000 0.00000000 0.00000000 0.00000000
775831250.00000000 9600.00000000 396.87535156 300.97029297 38.11044922 0.58098525 0.49131393 -0.36126286 22.32425308 0.21266475 0.09334320 -91.18780518 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.01673322 1.00000000 0.00000000 0.00000000 0.00000000
775837312.00000000 9700.00000000 396.86609375 300.35666016 38.11031006 0.68722397 0.37471771 -0.27531272 22.28538132 0.14225234 0.01652100 -91.01314545 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.01423808 1.00000000 0.00000000 0.00000000 0.00000000
775843375.00000000 9800.00000000 396.83703125 299.74554688 38.11021729 -2.66345310 1.06700897 -0.21591589 22.18498421 0.08713272 0.34726074 -91.70580292 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.02413319 1.00000000 0.00000000 0.00000000 0.00000000
775849500.00000000 9900.00000000 396.83125000 299.13666016 38.11010254 1.51749074 1.50943756 -0.16683406 22.03006172 0.04435525 -0.14511107 -91.32299042 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.01866444 1.00000000 0.00000000 0.00000000 0.00000000
